Datum/Uhrzeit,Zeitstempel,HUP,ZUP,BUP,ZW2,MA1,MZ1,ZIP,VD1,VD2,VENT,AV,VBS,ZW1,HD,ND,MOT,ASD,EVU,TFB1 [°C],TBW [°C],TA [°C],TRLext [°C],TRL [°C],TVL [°C],THG [°C],TWQaus [°C],TWQein [°C],TRLsoll [°C],TMK1soll [°C],AI1DIV,SUP,FUP2,MA2,MZ2,MA3,MZ3,FUP3,ZW3,SLP,AO1 [V],AO2 [V],SWT,AI1 [V],DF [l/min],SpHz [K],SpWQ [K],Qh [kW],BS VD1 [h],BS WP [h],BS Hz [h],BS BW [h],BS Kü [h],Imp VD1 [],WMZ [kWh],WMZ Hz [kWh],WMZ BW [kWh],TA mittel [°C],TSS [°C],TSK [°C],TFB2 [°C],TFB3 [°C],TEE [°C],TMK2soll [°C],TMK3soll [°C],WM [kWh],Pe1 [W],Pe2 [W],AZ1 [],AZ2 [],E1 [kWh],E2 [kWh],UEHZ [K],UEHZsoll [K],Asg.VDi [°C],Asg.VDa [°C],VDHz [°C],PWM VBS [%],SpWQsoll [K],PWM HUP [%],SpHzSoll [K],FreqVD [Hz]
2018-09-12 01:42,1536709339,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27.4,30.9,25.1,6.6,10.5,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 04:32,1536719539,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,28.1,52.3,12.2,27.9,27.4,31.3,62,-0.1,12.4,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:10,1536721819,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.9,52.3,12.2,27.8,27.4,30.7,22.3,6.5,9.2,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 10:41,1536741679,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,33.1,53.3,18.8,26.3,27.4,43.7,72.6,8.3,17.3,24,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 10:42,1536741739,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,32.8,53.3,18.9,26.2,27.4,43.6,67.7,9,16.9,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 10:43,1536741799,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,32.5,53.3,18.9,26.2,27.4,43.5,64.4,9.7,16.9,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 10:44,1536741859,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,31.8,53.4,18.8,26.2,27.4,43.5,60.4,10.3,16.7,24,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:12,1536743539,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.9,54,19.7,26.8,27.4,41.2,32.9,16.5,19.3,23.5,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:36,1536618980,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.7,13.1,27.2,27.3,30.8,27.9,0.4,9,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:37,1536619040,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.6,52.7,13.1,27.2,27.3,30.7,27.4,1,9,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 03:59,1536631160,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.2,12.8,27.7,27.3,30.8,23.5,6.1,9.3,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:12,1536707539,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,27.9,52.7,13.3,27.7,27.3,31.2,60.9,0.2,13.4,27,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:43,1536709399,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27.3,30.8,24.6,7.1,10.6,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:44,1536709459,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27.3,30.8,24.2,7.5,10.6,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:11,1536721879,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.9,52.3,12.1,27.8,27.3,30.6,22.1,6.8,9.2,27.5,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:12,1536721939,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.9,52.3,12.1,27.7,27.3,30.6,21.9,7.1,9.4,27.5,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:13,1536743599,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.9,54,19.7,26.8,27.3,41.1,32.6,16.5,19.4,23.5,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:38,1536619100,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.6,13.1,27.2,27.2,30.7,26.8,1.5,9,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:39,1536619160,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.4,52.6,13.1,27.3,27.2,30.6,26.4,2,9.1,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 04:00,1536631220,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.2,12.8,27.7,27.2,30.7,23.3,6.3,9.3,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:45,1536709519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27.2,30.7,23.7,7.9,10.7,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:14,1536743659,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.9,54,19.8,26.8,27.2,41.1,32.4,16.6,19.5,23.4,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:15,1536743719,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26.9,54.2,19.8,26.8,27.2,41,32.2,16.6,19.8,23.4,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:12,1536617540,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,27.7,52.7,13.5,27.6,27.1,30.8,61.6,-0.1,13.3,26.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:40,1536619220,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.4,52.6,13.1,27.2,27.1,30.6,25.9,2.7,9.2,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:41,1536619280,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.2,27.1,30.5,25.4,3.2,9.3,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:42,1536619340,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.3,27.1,30.5,25,3.8,9.4,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 03:25,1536629120,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,27.7,52.3,12.8,27.6,27.1,30.9,61.9,-0.2,12.3,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 04:01,1536631280,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.2,12.8,27.7,27.1,30.6,23,6.6,9.4,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:46,1536709579,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27.1,30.7,23.4,8.4,10.9,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:47,1536709639,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27.1,30.6,23.1,8.6,11,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 04:31,1536719479,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,27.8,52.4,12.2,27.6,27.1,30.8,60.9,-0.1,12.3,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:13,1536721999,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.8,52.3,12.1,27.7,27.1,30.5,21.7,7.2,9.5,27.5,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:14,1536722059,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.8,52.3,12.2,27.6,27.1,30.5,21.5,7.5,9.5,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:16,1536743779,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26.9,54.2,19.9,26.8,27.1,40.9,32,16.6,19.7,23.3,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:43,1536619400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.3,27,30.4,24.4,4.4,9.5,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:44,1536619460,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.3,27,30.4,24.2,5,9.6,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:48,1536709699,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.1,27.4,27,30.5,23,8.9,11,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:17,1536743839,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26.9,54.2,19.9,26.8,27,40.9,31.8,16.7,19.5,23.3,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:45,1536619520,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.7,13.1,27.3,26.9,30.4,23.9,5.5,9.6,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 04:02,1536631340,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.2,12.8,27.6,26.9,30.5,22.9,6.8,9.5,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:11,1536707479,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,27.5,52.9,13.3,27.4,26.9,30.9,61.3,0.2,13,27,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:49,1536709759,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.4,52.7,13.1,27.4,26.9,30.5,22.7,9.1,11.1,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 04:30,1536719419,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,27.5,52.3,12.2,27.3,26.9,30.8,58.7,0.1,12.3,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:15,1536722119,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.8,52.3,12.2,27.6,26.9,30.4,21.4,7.7,9.8,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:18,1536743899,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,54.2,19.9,26.8,26.9,40.8,31.6,16.7,19.7,23.3,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:11,1536617480,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,27.4,52.7,13.5,27.2,26.8,30.7,61.4,-0.2,13.4,26.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:46,1536619580,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.2,26.8,30.3,23.7,6,9.7,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:47,1536619640,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.2,26.8,30.3,23.4,6.4,9.8,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 03:24,1536629060,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,27.4,52.3,12.8,27.3,26.8,30.4,61,-0.3,12.3,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 04:03,1536631400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.2,12.8,27.6,26.8,30.5,22.6,7.1,9.6,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 04:04,1536631460,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.7,52.2,12.8,27.6,26.8,30.4,22.5,7.3,9.5,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 11:05,1536656720,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27.3,53.2,20.5,25.1,26.8,39.5,86.1,4.7,21.2,23,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:50,1536709819,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.5,52.7,13.2,27.4,26.8,30.4,22.6,9.3,11.2,27,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:51,1536709879,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.4,52.7,13.2,27.4,26.8,30.4,22.5,9.4,11.2,27,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:16,1536722179,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.8,52.3,12.2,27.6,26.8,30.4,21.3,7.8,9.8,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:17,1536722239,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.8,52.3,12.1,27.6,26.8,30.4,21.1,8,9.7,27.5,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 08:26,1536733579,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,28.2,53.2,13.6,26,26.8,36,86.2,3,15.7,26.8,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:19,1536743959,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,54.2,19.9,26.8,26.8,40.6,31.5,16.7,19.5,23.3,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:20,1536744019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,54.2,19.9,26.7,26.8,40.5,31.4,16.7,19.4,23.3,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 11:21,1536744079,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,54,20,26.7,26.8,40.5,31.1,16.8,19.5,23.3,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:48,1536619700,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13.1,27.2,26.7,30.2,23.3,6.7,9.8,27,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 00:49,1536619760,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.3,52.6,13,27.2,26.7,30.1,23,7,9.8,27.1,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:10,1536707419,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,27.3,52.9,13.3,27.1,26.7,30.4,61.3,0.2,13.1,27,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 01:52,1536709939,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.4,52.7,13.2,27.3,26.7,30.4,22.3,9.6,11.2,27,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 04:29,1536719359,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,27.1,52.3,12.2,27,26.7,30.5,58.4,0.1,12.3,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:18,1536722299,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.8,52.3,12.2,27.5,26.7,30.3,21,8.2,9.9,27.5,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
