Datum/Uhrzeit,Zeitstempel,HUP,ZUP,BUP,ZW2,MA1,MZ1,ZIP,VD1,VD2,VENT,AV,VBS,ZW1,HD,ND,MOT,ASD,EVU,TFB1 [°C],TBW [°C],TA [°C],TRLext [°C],TRL [°C],TVL [°C],THG [°C],TWQaus [°C],TWQein [°C],TRLsoll [°C],TMK1soll [°C],AI1DIV,SUP,FUP2,MA2,MZ2,MA3,MZ3,FUP3,ZW3,SLP,AO1 [V],AO2 [V],SWT,AI1 [V],DF [l/min],SpHz [K],SpWQ [K],Qh [kW],BS VD1 [h],BS WP [h],BS Hz [h],BS BW [h],BS Kü [h],Imp VD1 [],WMZ [kWh],WMZ Hz [kWh],WMZ BW [kWh],TA mittel [°C],TSS [°C],TSK [°C],TFB2 [°C],TFB3 [°C],TEE [°C],TMK2soll [°C],TMK3soll [°C],WM [kWh],Pe1 [W],Pe2 [W],AZ1 [],AZ2 [],E1 [kWh],E2 [kWh],UEHZ [K],UEHZsoll [K],Asg.VDi [°C],Asg.VDa [°C],VDHz [°C],PWM VBS [%],SpWQsoll [K],PWM HUP [%],SpHzSoll [K],FreqVD [Hz]
2018-08-11 04:44:50,1533955490,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.9,18.7,12.2,12.3,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:45:50,1533955550,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.8,18.7,12.2,12.3,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:46:50,1533955610,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.8,18.7,12.2,12.4,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:47:50,1533955670,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.7,18.7,12.2,12.3,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:48:50,1533955730,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.7,18.7,12.2,12.3,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:49:50,1533955790,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.7,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:50:50,1533955850,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.7,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:51:50,1533955910,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.6,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:52:50,1533955970,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.6,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:53:50,1533956030,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22.1,25.5,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:54:50,1533956090,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22,25.5,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:55:50,1533956150,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.5,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:56:50,1533956210,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.4,18.7,12.2,12.3,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:57:50,1533956270,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.4,18.7,12.2,12.3,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:58:50,1533956330,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.4,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 04:59:50,1533956390,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.3,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:00:50,1533956450,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.3,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:01:50,1533956510,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.3,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:02:50,1533956570,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.2,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:03:50,1533956630,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.9,27,22,25.2,18.7,12.2,12.2,28,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:04:50,1533956690,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,27,22,25.2,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:05:50,1533956750,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,49,10.8,26.9,22,25.1,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:06:50,1533956810,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,26.9,22,25.1,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:07:50,1533956870,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.7,26.9,21.9,25.1,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:08:50,1533956930,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,26.9,21.9,25,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:09:50,1533956990,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,26.9,21.9,25,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:10:50,1533957050,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.8,26.9,21.9,25,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:11:50,1533957110,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,48.9,10.7,26.9,21.9,24.9,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:12:50,1533957170,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.7,26.8,21.9,24.9,18.7,12.2,12.3,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:13:50,1533957230,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,49,10.7,26.8,21.9,24.9,18.5,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:14:50,1533957290,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.7,26.8,21.9,24.9,18.7,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:15:50,1533957350,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,49,10.7,26.8,21.9,24.9,18.5,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:16:50,1533957410,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.7,26.8,21.9,24.9,18.5,12.2,12.1,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:17:50,1533957470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.7,26.8,21.9,24.8,18.5,12.2,12,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:18:50,1533957530,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,49,10.7,26.8,21.9,24.8,18.5,12.2,12,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:19:50,1533957590,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,48.9,10.7,26.8,21.9,24.8,18.5,12.2,12.1,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:20:50,1533957650,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,49,10.7,26.7,21.9,24.7,18.5,12.2,12.1,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:21:50,1533957710,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,48.9,10.7,26.7,21.9,24.7,18.5,12.1,12.1,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:22:50,1533957770,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,48.9,10.7,26.7,21.8,24.7,18.5,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:23:50,1533957830,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,48.9,10.7,26.7,21.8,24.7,18.5,12.1,12.1,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:24:50,1533957890,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.2,48.9,10.7,26.6,21.8,24.6,18.5,12.1,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:25:50,1533957950,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.7,26.6,21.8,24.6,18.5,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:26:50,1533958010,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.7,26.6,21.8,24.6,18.5,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:27:50,1533958070,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,49,10.7,26.6,21.8,24.5,18.5,12.2,12.2,28.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:28:50,1533958130,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.6,21.8,24.5,18.5,12.2,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:29:50,1533958190,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.5,21.8,24.5,18.5,12.1,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:30:50,1533958250,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.5,21.8,24.4,18.5,12.1,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:31:50,1533958310,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.5,21.8,24.4,18.5,12.2,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:32:50,1533958370,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.5,21.8,24.4,18.5,12.2,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:33:50,1533958430,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.5,21.8,24.4,18.5,12.1,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:34:50,1533958490,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.5,21.8,24.3,18.5,12.2,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:35:50,1533958550,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.9,10.6,26.4,21.8,24.3,18.5,12.1,12.1,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:36:50,1533958610,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.7,10.6,26.4,21.8,24.2,18.5,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:37:50,1533958670,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.7,10.6,26.4,21.8,24.2,18.5,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:38:50,1533958730,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.7,10.6,26.4,21.8,24.2,18.5,12.2,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:39:50,1533958790,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.7,10.6,26.4,21.7,24.2,18.5,12.2,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:40:50,1533958850,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.6,10.6,26.4,21.7,24.1,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:41:50,1533958910,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.5,10.6,26.4,21.7,24.1,18.4,12.2,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:42:50,1533958970,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.5,10.6,26.4,21.7,24.1,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:43:50,1533959030,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.5,10.6,26.4,21.7,24.1,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:44:50,1533959090,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.3,10.6,26.3,21.7,24,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:45:50,1533959150,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.2,10.6,26.3,21.7,24,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:46:50,1533959210,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.2,10.6,26.3,21.7,24,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:47:50,1533959270,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,48.1,10.6,26.3,21.7,24,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:48:50,1533959330,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,47.9,10.5,26.3,21.7,23.9,18.4,12.1,11.9,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:49:50,1533959390,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,47.9,10.6,26.3,21.7,23.9,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11 05:50:50,1533959450,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27.1,47.8,10.6,26.3,21.7,23.9,18.4,12.1,12,28.2,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
